property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,0,-6.271185874938965,-3.3864824771881104,-6.793790534422511,-2.863877817704564,0.5226046594835463,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,0,-9.101754188537598,-5.19883394241333,-9.624358848021144,-4.676229282929784,0.5226046594835463,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,0,-6.311122894287109,-7.0443501472473145,-6.833727553770656,-6.521745487763768,0.5226046594835463,No,False
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,0,-7.155860900878906,-7.052118301391602,-7.6784655603624525,-6.529513641908055,0.5226046594835463,No,False
can be lied on,a piano,'',Can a piano be lied on?,No,random,0,-7.475273609161377,-7.744429588317871,-7.997878268644923,-7.221824928834325,0.5226046594835463,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,0,-5.091880798339844,-3.686467170715332,-5.61448545782339,-3.1638625112317857,0.5226046594835463,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,0,-6.215669631958008,-6.841880798339844,-6.738274291441554,-6.3192761388562975,0.5226046594835463,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,0,-6.495082378387451,-9.372946739196777,-7.0176870378709975,-8.850342079713231,0.5226046594835463,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,0,-5.838350296020508,-7.841760158538818,-6.360954955504054,-7.319155499055272,0.5226046594835463,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,0,-6.525503158569336,-8.121399879455566,-7.048107818052882,-7.59879521997202,0.5226046594835463,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,0,-5.064901828765869,-8.105690956115723,-5.587506488249415,-7.583086296632176,0.5226046594835463,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,0,-6.529793739318848,-5.968103408813477,-7.052398398802394,-5.44549874932993,0.5226046594835463,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,0,-3.6078007221221924,-8.561254501342773,-4.130405381605739,-8.038649841859227,0.5226046594835463,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,0,-5.153995513916016,-3.951859712600708,-5.676600173399562,-3.4292550531171617,0.5226046594835463,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,0,-3.7937464714050293,-4.496822357177734,-4.316351130888576,-3.974217697694188,0.5226046594835463,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,0,-5.401771545410156,-6.526176929473877,-5.9243762048937025,-6.003572269990331,0.5226046594835463,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,0,-3.801452159881592,-7.86324405670166,-4.324056819365138,-7.340639397218114,0.5226046594835463,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,0,-3.6369683742523193,-4.310688018798828,-4.159573033735866,-3.788083359315282,0.5226046594835463,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,0,-4.9193501472473145,-8.741385459899902,-5.441954806730861,-8.218780800416356,0.5226046594835463,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,0,-5.716350555419922,-6.6242899894714355,-6.238955214903468,-6.101685329987889,0.5226046594835463,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,0,-4.652042388916016,-9.498071670532227,-5.174647048399562,-8.97546701104868,0.5226046594835463,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,0,-5.466350555419922,-3.639000654220581,-5.988955214903468,-3.1163959947370348,0.5226046594835463,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,0,-5.4979472160339355,-10.186744689941406,-6.020551875517482,-9.66414003045786,0.5226046594835463,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,0,-5.809322357177734,-9.123674392700195,-6.331927016661281,-8.601069733216649,0.5226046594835463,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,0,-4.933899879455566,-4.310997486114502,-5.456504538939113,-3.7883928266309557,0.5226046594835463,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,0,-4.435315132141113,-9.43599796295166,-4.95791979162466,-8.913393303468114,0.5226046594835463,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,0,-4.610836505889893,-3.2273385524749756,-5.133441165373439,-2.7047338929914293,0.5226046594835463,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,0,-4.255748748779297,-5.9920244216918945,-4.778353408262843,-5.469419762208348,0.5226046594835463,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,0,-4.273877143859863,-8.24616813659668,-4.79648180334341,-7.723563477113133,0.5226046594835463,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,0,-6.25417947769165,-4.4467620849609375,-6.776784137175197,-3.924157425477391,0.5226046594835463,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,0,-7.371822357177734,-7.561467170715332,-7.894427016661281,-7.038862511231786,0.5226046594835463,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,0,-5.090669631958008,-6.155115604400635,-5.613274291441554,-5.6325109449170885,0.5226046594835463,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,0,-5.518345832824707,-9.740832328796387,-6.040950492308253,-9.21822766931284,0.5226046594835463,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,0,-4.124446868896484,-4.186946868896484,-4.647051528380031,-3.664342209412938,0.5226046594835463,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,0,-4.091993808746338,-9.186530113220215,-4.614598468229884,-8.663925453736669,0.5226046594835463,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,0,-4.654493808746338,-8.186530113220215,-5.177098468229884,-7.663925453736669,0.5226046594835463,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,0,-5.525503158569336,-5.99616813659668,-6.048107818052882,-5.473563477113133,0.5226046594835463,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,0,-6.5598649978637695,-11.061643600463867,-7.082469657347316,-10.539038940980321,0.5226046594835463,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,0,-7.371822357177734,-6.96720027923584,-7.894427016661281,-6.444595619752294,0.5226046594835463,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,0,-4.993690013885498,-9.060173988342285,-5.516294673369044,-8.537569328858739,0.5226046594835463,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,0,-5.0598649978637695,-9.498188018798828,-5.582469657347316,-8.975583359315282,0.5226046594835463,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,0,-5.123497486114502,-8.436833381652832,-5.646102145598048,-7.914228722169286,0.5226046594835463,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,0,-6.2751336097717285,-11.12092113494873,-6.797738269255275,-10.598316475465184,0.5226046594835463,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,0,-5.4380693435668945,-4.934054374694824,-5.960674003050441,-4.411449715211278,0.5226046594835463,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,0,-5.372673988342285,-8.12382984161377,-5.895278647825831,-7.601225182130223,0.5226046594835463,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,0,-5.310688018798828,-9.687041282653809,-5.833292678282374,-9.164436623170262,0.5226046594835463,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,0,-7.123297691345215,-3.7494471073150635,-7.645902350828761,-3.226842447831517,0.5226046594835463,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,0,-5.123400688171387,-6.280517578125,-5.646005347654933,-5.757912918641454,0.5226046594835463,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,0,-5.1867899894714355,-11.874088287353516,-5.709394648954982,-11.35148362786997,0.5226046594835463,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,0,-4.653696060180664,-9.623967170715332,-5.17630071966421,-9.101362511231786,0.5226046594835463,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,0,-5.056190013885498,-5.433159351348877,-5.578794673369044,-4.910554691865331,0.5226046594835463,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,0,-5.184695243835449,-10.936254501342773,-5.7072999033189955,-10.413649841859227,0.5226046594835463,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,0,-4.976754665374756,-8.546465873718262,-5.499359324858302,-8.023861214234715,0.5226046594835463,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,0,-3.4598634243011475,-6.619429588317871,-3.9824680837846937,-6.096824928834325,0.5226046594835463,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,0,-4.955019474029541,-5.086822032928467,-5.477624133513087,-4.5642173734449205,0.5226046594835463,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,0,-8.05866813659668,-7.342464923858643,-8.581272796080226,-6.819860264375096,0.5226046594835463,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,0,-5.122195243835449,-2.873497724533081,-5.6447999033189955,-2.3508930650495348,0.5226046594835463,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,0,-7.340669631958008,-8.43632984161377,-7.863274291441554,-7.913725182130223,0.5226046594835463,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,0,-5.61168909072876,-7.964271545410156,-6.134293750212306,-7.44166688592661,0.5226046594835463,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,0,-6.184054374694824,-7.799990653991699,-6.7066590341783705,-7.277385994508153,0.5226046594835463,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,0,-4.580019474029541,-6.489618301391602,-5.102624133513087,-5.967013641908055,0.5226046594835463,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,0,-5.047430038452148,-5.991905212402344,-5.570034697935695,-5.4693005529187975,0.5226046594835463,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,0,-4.901483535766602,-7.278850555419922,-5.424088195250148,-6.756245895936376,0.5226046594835463,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,0,-5.529881954193115,-6.561695575714111,-6.0524866136766615,-6.039090916230565,0.5226046594835463,No,False
can be played,a scalpel,'',Can a scalpel be played?,No,random,0,-5.841495513916016,-6.217684268951416,-6.364100173399562,-5.69507960946787,0.5226046594835463,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,0,-5.725273609161377,-7.647899627685547,-6.247878268644923,-7.125294968202001,0.5226046594835463,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,0,-7.117563724517822,-8.606849670410156,-7.6401683840013686,-8.08424501092661,0.5226046594835463,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,0,-6.3402605056762695,-7.717464923858643,-6.862865165159816,-7.194860264375096,0.5226046594835463,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,0,-6.871617794036865,-8.56099796295166,-7.3942224535204115,-8.038393303468114,0.5226046594835463,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,0,-6.73668909072876,-8.684514999389648,-7.259293750212306,-8.161910339906102,0.5226046594835463,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,0,-5.874703884124756,-7.062438011169434,-6.397308543608302,-6.539833351685887,0.5226046594835463,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,0,-6.118690013885498,-10.435900688171387,-6.641294673369044,-9.91329602868784,0.5226046594835463,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,0,-7.561695575714111,-10.812283515930176,-8.084300235197658,-10.28967885644663,0.5226046594835463,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,0,-2.4047937393188477,-7.123400688171387,-2.927398398802394,-6.60079602868784,0.5226046594835463,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,0,-4.467293739318848,-6.592293739318848,-4.989898398802394,-6.069689079835301,0.5226046594835463,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,0,-4.928885459899902,-9.059322357177734,-5.451490119383449,-8.536717697694188,0.5226046594835463,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,0,-3.2320852279663086,-8.24736499786377,-3.754689887449855,-7.724760338380223,0.5226046594835463,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,0,-7.762529373168945,-7.685173988342285,-8.285134032652492,-7.162569328858739,0.5226046594835463,No,False
can be ridden,a drill,'',Can a drill be ridden?,No,random,0,-6.701153755187988,-4.963350296020508,-7.223758414671535,-4.4407456365369615,0.5226046594835463,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,0,-6.328205108642578,-9.870379447937012,-6.850809768126124,-9.347774788453465,0.5226046594835463,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,0,-5.748754501342773,-7.093142509460449,-6.27135916082632,-6.570537849976903,0.5226046594835463,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,0,-4.836822032928467,-7.121822357177734,-5.359426692412013,-6.599217697694188,0.5226046594835463,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,0,-4.373071193695068,-5.405309677124023,-4.895675853178615,-4.882705017640477,0.5226046594835463,No,True
can be served from a tap,a whisk,'',Can a whisk be served from a tap?,No,random,0,-6.18451452255249,-2.623297929763794,-6.7071191820360365,-2.1006932702802477,0.5226046594835463,No,True
can be served in a cup,cider,'',Can cider be served in a cup?,Yes,random,0,-3.6070852279663086,-6.935997486114502,-4.129689887449855,-6.413392826630956,0.5226046594835463,Yes,True
can be served in a cup,a fox,'',Can a fox be served in a cup?,No,random,0,-4.0598649978637695,-2.7644362449645996,-4.582469657347316,-2.2418315854810533,0.5226046594835463,No,True
