property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,20.0,0,-4.996822357177734,-14.687254905700684,2.208301033359021,-5.332883970876269,-7.205123390536755,-9.354370934824415,Yes,False,True,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,20.0,4,-5.8104472160339355,-15.374373435974121,1.4041401494250056,-6.060292872327514,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,20.0,4,-4.464542388916016,-12.623297691345215,2.7500449765429256,-3.3092171276986075,-7.214587365458941,-9.314080563646607,Yes,False,True,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,20.0,0,-8.37349796295166,-17.874446868896484,-1.1683745724149048,-8.52007593407207,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,20.0,2,-10.056190490722656,-6.061400890350342,-2.8243645240996207,3.265702354604201,-7.231825966623036,-9.327103244954543,No,True,False,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,20.0,2,-8.994429588317871,-15.811744689941406,-1.7626036216948355,-6.484641444986863,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,20.0,2,-4.870082378387451,-15.748297691345215,2.3617435882355844,-6.421194446390672,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,20.0,2,-9.371399879455566,-10.936833381652832,-2.139573912832531,-1.609730136698289,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,20.0,2,-9.931929588317871,-5.561088562011719,-2.7001036216948355,3.7660146829428243,-7.231825966623036,-9.327103244954543,No,True,False,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,20.0,3,-10.117853164672852,-14.809514999389648,-2.922199869284495,-5.557058714030843,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,20.0,0,-9.43469524383545,-6.405858039855957,-2.229571853298694,2.9485128949684576,-7.205123390536755,-9.354370934824415,No,True,False,True
can be found underground,milk,'',Can milk be found underground?,No,random,20.0,1,-11.289254188537598,-7.152296543121338,-4.106463893139291,2.1869337644694102,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,20.0,1,-11.806929588317871,-10.374373435974121,-4.624139292919565,-1.035143128383373,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be fried,a wren,'',Can a wren be fried?,No,random,20.0,3,-11.746822357177734,-9.812041282653809,-4.551169061789378,-0.5595849972950031,-7.1956532953883565,-9.252456285358805,No,True,False,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,20.0,0,-2.731780767440796,-9.748297691345215,4.473342623095959,-0.3939267565208002,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,20.0,1,-4.467381954193115,-11.811254501342773,2.7154083412051913,-2.4720241937520253,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
can be grated,a drill,'',Can a drill be grated?,No,random,20.0,3,-9.436530113220215,-8.249704360961914,-2.2408768178318583,1.0027519243968914,-7.1956532953883565,-9.252456285358805,No,True,False,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,20.0,4,-4.769123077392578,-11.12092113494873,2.445464288066363,-1.8068405713021232,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,20.0,4,-8.31099796295166,-16.12462043762207,-1.096410597492719,-6.810539873975463,-7.214587365458941,-9.314080563646607,Yes,False,True,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,20.0,3,-2.758004665374756,-7.4626336097717285,4.437648630013601,1.789822675587077,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,20.0,1,-7.024740695953369,-8.87349796295166,0.15804959944493735,0.46573234463908797,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,20.0,1,-6.392519474029541,-9.122946739196777,0.7902708213687655,0.21628356839397078,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,20.0,1,-5.583040237426758,-11.24882984161377,1.5997500579715487,-1.9095995340230214,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be high definition,peach,'',Can peach be high definition?,No,random,20.0,1,-8.245658874511719,-8.560797691345215,-1.0628685791134123,0.7784326162455333,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,20.0,1,-7.498754501342773,-15.374738693237305,-0.31596420594446695,-6.035508385646557,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,20.0,1,-4.152296543121338,-11.24882984161377,3.0304937522769686,-1.9095995340230214,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,20.0,2,-7.677118301391602,-12.245379447937012,-0.445292334768566,-2.9182762029824687,-7.231825966623036,-9.327103244954543,Yes,False,True,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,20.0,1,-1.1220145225524902,-7.934322357177734,6.060775772845816,1.4049079504130138,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,20.0,4,-10.240832328796387,-4.279881954193115,-3.0262449633374455,5.034198609453492,-7.214587365458941,-9.314080563646607,No,True,False,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,20.0,1,-12.684117317199707,-5.124569416046143,-5.5013270218014005,4.2146608915446055,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,20.0,2,-3.766663074493408,-6.458040237426758,3.4651628921296274,2.869063007527785,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,20.0,2,-7.245082378387451,-11.310446739196777,-0.01325641176441561,-1.9833434942422343,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,20.0,1,-8.619429588317871,-7.998967170715332,-1.4366392929195646,1.340263136875416,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,20.0,1,-12.123297691345215,-14.249373435974121,-4.940507395946908,-4.910143128383373,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can be locked,a spear,'',Can a spear be locked?,No,random,20.0,1,-4.582353591918945,-5.404380798339844,2.600436703479361,3.9348495092509044,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can be long,a boat,'',Can a boat be long?,Yes,random,20.0,1,-7.420440196990967,-11.30758285522461,-0.2376499015926603,-1.9683525476338612,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,20.0,1,-8.859930038452148,-8.685571670532227,-1.677139743053842,0.6536586370585216,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,20.0,3,-8.929893493652344,-12.061088562011719,-1.7342401982639872,-2.8086322766529133,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,20.0,0,-2.5591177940368652,-10.185900688171387,4.64600559649989,-0.8315297533469721,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,20.0,2,-9.17645263671875,-0.7120498418807983,-1.9446266700957144,8.615053403073745,-7.231825966623036,-9.327103244954543,No,True,False,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,20.0,4,-2.4652605056762695,-12.49752426147461,4.749326859782672,-3.183443697828002,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,20.0,2,-12.305353164672852,-0.18032243847846985,-5.073527198049816,9.146780806476073,-7.231825966623036,-9.327103244954543,No,True,False,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,20.0,3,-7.8697662353515625,-1.6238298416137695,-0.674112939963206,7.628626443745036,-7.1956532953883565,-9.252456285358805,No,False,False,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,20.0,0,-4.838676929473877,-7.341993808746338,2.3664464610628784,2.0123771260780767,-7.205123390536755,-9.354370934824415,Yes,False,True,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,20.0,1,-5.740243911743164,-14.246822357177734,1.4425463836551424,-4.907592049586986,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,20.0,3,-7.244429588317871,-4.187041759490967,-0.048776292929514575,5.065414525867839,-7.1956532953883565,-9.252456285358805,No,True,False,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,20.0,4,-4.153696060180664,-13.437185287475586,3.060891305278277,-4.123104723828979,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,20.0,2,-9.121399879455566,-2.1090235710144043,-1.8895739128325308,7.218079673940139,-7.231825966623036,-9.327103244954543,No,True,False,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,20.0,0,-2.9047937393188477,-11.436911582946777,4.300329651217908,-2.0825406481223627,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,20.0,1,-9.810688018798828,-0.9997965097427368,-2.6278977234005216,8.339433797848011,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,20.0,4,-7.245921611785889,-15.687041282653809,-0.03133424632694748,-6.372960719007201,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,20.0,0,-6.0876336097717285,-9.561980247497559,1.1174897807650268,-0.20760931267314398,-7.205123390536755,-9.354370934824415,Yes,False,True,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,20.0,3,-10.811254501342773,-4.312254428863525,-3.615601205954417,4.94020185649528,-7.1956532953883565,-9.252456285358805,No,True,False,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,20.0,4,-1.8570125102996826,-11.436643600463867,5.357574855159259,-2.12256303681726,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,20.0,0,-11.311744689941406,-2.3435964584350586,-4.106621299404651,7.010774476389356,-7.205123390536755,-9.354370934824415,No,True,False,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,20.0,2,-6.273877143859863,-7.591350555419922,0.9579488227631723,1.7357526895346211,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,20.0,3,-1.9575814008712769,-7.998967170715332,5.23807189451708,1.2534891146434735,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,20.0,4,-11.93486499786377,-1.3115885257720947,-4.720277632404828,8.002492037874513,-7.214587365458941,-9.314080563646607,No,True,False,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,20.0,4,-7.839271545410156,-3.7800426483154297,-0.6246841799512151,5.534037915331178,-7.214587365458941,-9.314080563646607,No,False,False,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,20.0,2,-6.996617794036865,-4.686588764190674,0.23520817258617033,4.640514480763869,-7.231825966623036,-9.327103244954543,No,True,False,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,20.0,0,-2.929893970489502,-8.18486499786377,4.275229420047253,1.169505936960645,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,20.0,0,-8.618284225463867,-2.9994804859161377,-1.4131608349271119,6.354890448908277,-7.205123390536755,-9.354370934824415,No,True,False,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,20.0,4,-4.651176929473877,-13.936088562011719,2.5634104359850642,-4.6220079983651114,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,20.0,1,-6.120659351348877,-13.124704360961914,1.0621309440494295,-3.785474053371166,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,20.0,2,-7.654793739318848,-0.4822341501712799,-0.4229677726958121,8.844869094783263,-7.231825966623036,-9.327103244954543,No,True,False,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,20.0,0,-2.389359712600708,-10.624619483947754,4.815763677936047,-1.2702485491233393,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,20.0,1,-4.686088562011719,-6.062269687652588,2.4967017333865877,3.2769606199381602,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,20.0,0,-3.274740695953369,-6.718332767486572,3.930382694583386,2.6360381673378424,-7.205123390536755,-9.354370934824415,Yes,False,True,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,20.0,1,-2.9652605056762695,-12.311980247497559,4.217529789722037,-2.9727499399068105,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,20.0,4,-4.403850555419922,-12.24951171875,2.8107368100390193,-2.9354311551033927,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,20.0,2,-2.8711681365966797,-8.874290466308594,4.360657830026356,0.45281277864594927,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,20.0,1,-9.37236499786377,-4.905470371246338,-2.189574702465463,4.43375993634441,-7.1827902953983065,-9.339230307590748,No,True,False,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,20.0,0,-4.150850296020508,-13.248297691345215,3.0542730945162475,-3.8939267565208002,-7.205123390536755,-9.354370934824415,Yes,True,True,True
