property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-0.16252925992012024,-8.999859809875488,-0.92538387636388,-8.23700519343173,0.7628546164437597,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,0,-0.25319352746009827,-9.312309265136719,-1.016048143903858,-8.54945464869296,0.7628546164437597,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,0,-6.155996799468994,-1.2264626026153564,-6.918851415912754,-0.4636079861715967,0.7628546164437597,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,0,-8.68722152709961,-0.4784510135650635,-9.450076143543368,0.28440360287869626,0.7628546164437597,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,0,-0.3236232399940491,-4.812320709228516,-1.0864778564378088,-4.049466092784756,0.7628546164437597,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,0,-0.3511672914028168,-7.093564987182617,-1.1140219078465765,-6.330710370738857,0.7628546164437597,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,0,-0.585405707359314,-1.960764765739441,-1.3482603238030737,-1.1979101492956812,0.7628546164437597,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,0,-2.9214510917663574,-1.3046259880065918,-3.6843057082101174,-0.5417713715628321,0.7628546164437597,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,0,-0.2018480747938156,-2.953065872192383,-0.9647026912375753,-2.190211255748623,0.7628546164437597,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,0,-0.11480793356895447,-9.437283515930176,-0.8776625500127142,-8.674428899486417,0.7628546164437597,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,0,-0.16365477442741394,-6.468630313873291,-0.9265093908711737,-5.705775697429531,0.7628546164437597,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,0,-2.093463182449341,-1.4608814716339111,-2.856317798893101,-0.6980268551901514,0.7628546164437597,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,0,-0.3883524537086487,-9.187438011169434,-1.1512070701524084,-8.424583394725675,0.7628546164437597,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,0,-3.562331438064575,-0.933556318283081,-4.325186054508335,-0.17070170183932132,0.7628546164437597,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,0,-0.20265935361385345,-9.937429428100586,-0.9655139700576132,-9.174574811656827,0.7628546164437597,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,0,-4.624820709228516,-1.6171478033065796,-5.387675325672276,-0.8542931868628199,0.7628546164437597,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,0,-0.6753281354904175,-3.296786069869995,-1.4381827519341772,-2.533931453426235,0.7628546164437597,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,0,-0.4446403980255127,-4.437404155731201,-1.2074950144692724,-3.674549539287441,0.7628546164437597,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,0,-0.2829648554325104,-11.3749418258667,-1.0458194718762701,-10.61208720942294,0.7628546164437597,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,0,-2.718381643295288,-0.9725878238677979,-3.481236259739048,-0.20973320742403812,0.7628546164437597,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,0,-0.10117943584918976,-9.937368392944336,-0.8640340522929495,-9.174513776500577,0.7628546164437597,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,0,-7.374820709228516,-1.3202499151229858,-8.137675325672275,-0.5573952986792261,0.7628546164437597,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,0,-0.2536598742008209,-10.62489128112793,-1.0165144906445807,-9.86203666468417,0.7628546164437597,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,0,-7.3748602867126465,-0.7030817270278931,-8.137714903156406,0.05977288941586667,0.7628546164437597,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,0,-0.11434563249349594,-9.74991512298584,-0.8772002489372557,-8.98706050654208,0.7628546164437597,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,0,-3.9998767375946045,-1.2499573230743408,-4.7627313540383645,-0.4871027066305811,0.7628546164437597,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,0,-2.218526601791382,-1.1015019416809082,-2.981381218235142,-0.33864732523714847,0.7628546164437597,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,0,-0.1803094744682312,-11.187383651733398,-0.9431640909119909,-10.42452903528964,0.7628546164437597,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,0,-5.781064987182617,-1.1562135219573975,-6.543919603626377,-0.3933589055136377,0.7628546164437597,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,0,-3.6092286109924316,-0.7304317951202393,-4.372083227436192,0.03242282132352048,0.7628546164437597,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,0,-0.10218995809555054,-9.937397956848145,-0.8650445745393103,-9.174543340404385,0.7628546164437597,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,0,-6.624876499176025,-0.7030891180038452,-7.387731115619785,0.05976549843991452,0.7628546164437597,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,0,-0.17449359595775604,-3.5467965602874756,-0.9373482124015158,-2.7839419438437156,0.7628546164437597,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,0,-0.534710168838501,-2.0311508178710938,-1.2975647852822607,-1.268296201427334,0.7628546164437597,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,0,-0.2830175459384918,-9.062451362609863,-1.0458721623822516,-8.299596746166104,0.7628546164437597,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,0,-4.593596458435059,-0.7148116827011108,-5.3564510748788186,0.0480429337426489,0.7628546164437597,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,0,-0.14327137172222137,-11.062368392944336,-0.9061259881659811,-10.299513776500577,0.7628546164437597,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,0,-0.22625474631786346,-9.062397956848145,-0.9891093627616232,-8.299543340404385,0.7628546164437597,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,0,-3.6872966289520264,-1.9452667236328125,-4.450151245395786,-1.1824121071890528,0.7628546164437597,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,0,-0.25341641902923584,-10.187397956848145,-1.0162710354729956,-9.424543340404385,0.7628546164437597,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,0,-0.9957152009010315,-1.999884009361267,-1.7585698173447912,-1.2370293929175074,0.7628546164437597,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,0,-0.18499496579170227,-6.18741512298584,-0.947849582235462,-5.42456050654208,0.7628546164437597,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,0,-0.16180221736431122,-9.999876976013184,-0.924656833808071,-9.237022359569425,0.7628546164437597,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,0,-0.22716744244098663,-9.687383651733398,-0.9900220588847464,-8.92452903528964,0.7628546164437597,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,0,-0.20282427966594696,-10.37489128112793,-0.9656788961097067,-9.61203666468417,0.7628546164437597,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,0,-7.343630313873291,-1.2265279293060303,-8.10648493031705,-0.46367331286227054,0.7628546164437597,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,0,-0.1441313773393631,-9.99989128112793,-0.9069859937831228,-9.23703666468417,0.7628546164437597,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,0,-0.12852473556995392,-10.062397956848145,-0.8913793520137137,-9.299543340404385,0.7628546164437597,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,0,-0.6481862664222717,-1.898377776145935,-1.4110408828660315,-1.1355231597021753,0.7628546164437597,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,0,-0.18020878732204437,-4.062384128570557,-0.9430634037658041,-3.2995295121267967,0.7628546164437597,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,0,-0.38814523816108704,-10.812397956848145,-1.1509998546048468,-10.049543340404385,0.7628546164437597,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,0,-0.4292032718658447,-9.312368392944336,-1.1920578883096045,-8.549513776500577,0.7628546164437597,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,0,-4.687269687652588,-1.0702694654464722,-5.450124304096348,-0.30741484900271243,0.7628546164437597,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,0,-0.3160247206687927,-7.8124098777771,-1.0788793371125525,-7.04955526133334,0.7628546164437597,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,0,-0.22710463404655457,-11.687383651733398,-0.9899592504903143,-10.92452903528964,0.7628546164437597,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,0,-0.3878038227558136,-10.93722152709961,-1.1506584391995733,-10.17436691065585,0.7628546164437597,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,0,-0.2571403980255127,-6.249820709228516,-1.0199950144692724,-5.486966092784756,0.7628546164437597,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,0,-5.937269687652588,-1.070257306098938,-6.700124304096348,-0.30740268965517825,0.7628546164437597,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,0,-7.562184810638428,-0.703044056892395,-8.325039427082187,0.05981055955136472,0.7628546164437597,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,0,-0.32553669810295105,-4.937341690063477,-1.0883913145467108,-4.174487073619717,0.7628546164437597,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,0,-1.1477106809616089,-5.843596458435059,-1.9105652974053686,-5.080741841991299,0.7628546164437597,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,0,-0.16161847114562988,-8.24989128112793,-0.9244730875893896,-7.48703666468417,0.7628546164437597,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,0,-2.9528424739837646,-0.8358699083328247,-3.7156970904275246,-0.07301529188906497,0.7628546164437597,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,0,-1.139947533607483,-1.8904995918273926,-1.9028021500512426,-1.1276449753836328,0.7628546164437597,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,0,-0.5774683952331543,-7.218480587005615,-1.340323011676914,-6.455625970561855,0.7628546164437597,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,0,-0.2549980878829956,-10.312309265136719,-1.0178527043267553,-9.54945464869296,0.7628546164437597,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,0,-5.780980587005615,-0.5350958108901978,-6.543835203449375,0.22775880555356198,0.7628546164437597,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,0,-1.2105720043182373,-1.585877776145935,-1.973426620761997,-0.8230231597021753,0.7628546164437597,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,0,-0.2535695433616638,-11.124876976013184,-1.0164241598054236,-10.362022359569425,0.7628546164437597,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,0,-1.624244213104248,-1.3748313188552856,-2.387098829548008,-0.6119767024115259,0.7628546164437597,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,0,-0.9333779811859131,-0.9335538148880005,-1.6962325976296728,-0.17069919844424075,0.7628546164437597,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,0,-0.28480881452560425,-6.656144618988037,-1.047663430969364,-5.893290002544277,0.7628546164437597,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,0,-0.9801960587501526,-2.6093013286590576,-1.7430506751939123,-1.8464467122152979,0.7628546164437597,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,0,-0.4059446454048157,-3.031181812286377,-1.1687992618485754,-2.268327195842617,0.7628546164437597,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,0,-0.7028049826622009,-1.953057885169983,-1.4656595991059607,-1.1902032687262232,0.7628546164437597,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,0,-0.4293103814125061,-11.624841690063477,-1.1921649978562658,-10.861987073619717,0.7628546164437597,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,0,-0.5266793966293335,-2.2810866832733154,-1.2895340130730932,-1.5182320668295557,0.7628546164437597,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,0,-0.20383599400520325,-11.437409400939941,-0.966690610448963,-10.674554784496182,0.7628546164437597,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,0,-0.21438716351985931,-3.343637704849243,-0.977241779963619,-2.580783088405483,0.7628546164437597,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,0,-0.11439269781112671,-9.06235122680664,-0.8772473142548864,-8.299496610362882,0.7628546164437597,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,0,-6.593358039855957,-0.5819053649902344,-7.356212656299717,0.18094925145352536,0.7628546164437597,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,0,-0.20250816643238068,-11.062309265136719,-0.9653627828761404,-10.29945464869296,0.7628546164437597,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,0,-0.29077544808387756,-4.7811970710754395,-1.0536300645276373,-4.0183424546316795,0.7628546164437597,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,0,-0.10130730271339417,-11.187420845031738,-0.8641619191571539,-10.42456622858798,0.7628546164437597,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,0,-0.47380027174949646,-3.343444585800171,-1.2366548881932562,-2.580589969356411,0.7628546164437597,Yes,False
