property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-1.4289830923080444,-0.30621251463890076,0.20403482348081603,0.07628330680142553,-1.6330179157888605,-0.3824958214403263,No,False,True,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,20.0,4,-0.2998804450035095,-1.42926025390625,1.333137470785351,-1.0467644324659238,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,20.0,0,-2.717970371246338,-0.08797653764486313,-1.1002217507167231,0.3005850133330872,-1.6177486205296148,-0.3885615509779503,No,True,False,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,20.0,4,-0.6084491610527039,-0.8589766621589661,1.0245687547361566,-0.4764808407186398,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,20.0,4,-1.63205087184906,-0.2553982734680176,0.0009670439398004049,0.1270975479723087,-1.6330179157888605,-0.3824958214403263,No,True,False,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,20.0,0,-0.7722763419151306,-0.6478349566459656,0.8454722786144842,-0.25927340566801527,-1.6177486205296148,-0.3885615509779503,No,False,True,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,20.0,2,-2.3896992206573486,-0.13225522637367249,-0.7618251303831736,0.2576498951463561,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,20.0,2,-1.0849127769470215,-0.46222755312919617,0.5429613133271536,-0.07232243160916757,-1.627874090274175,-0.3899051215200286,No,False,True,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,20.0,2,-0.49919554591178894,-0.9995416402816772,1.1286785443623861,-0.6096365187616486,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,20.0,2,-2.0460829734802246,-0.1733759492635727,-0.41820888320604954,0.2165291722564559,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,20.0,2,-2.718017578125,-0.08944078534841537,-1.090143487850825,0.3004643361716132,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,20.0,3,-1.4523574113845825,-0.32570719718933105,0.17355068500730253,0.05957568073090874,-1.625908096391885,-0.3852828779202398,No,False,True,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,20.0,0,-2.264857530593872,-0.14603041112422943,-0.6471089100642573,0.24253113985372088,-1.6177486205296148,-0.3885615509779503,No,True,False,True
can be found underground,milk,'',Can milk be found underground?,No,random,20.0,1,-2.9524474143981934,-0.07375489175319672,-1.3220618573505254,0.31076828336476214,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,20.0,1,-1.530561923980713,-0.2789054811000824,0.09982363306695508,0.10561769401787646,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be fried,a wren,'',Can a wren be fried?,No,random,20.0,3,-2.1869471073150635,-0.18718485534191132,-0.5610390109231784,0.19809802257832848,-1.625908096391885,-0.3852828779202398,No,True,False,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,20.0,0,-0.8312361836433411,-0.7065638303756714,0.7865124368862737,-0.3180022793977211,-1.6177486205296148,-0.3885615509779503,No,False,True,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,20.0,1,-1.1164376735687256,-0.4918103814125061,0.5139478834789424,-0.10728720629454724,-1.630385557047668,-0.38452317511795886,No,True,True,False
can be grated,a drill,'',Can a drill be grated?,No,random,20.0,3,-1.9602106809616089,-0.20758172869682312,-0.33430258456972384,0.17770114922341668,-1.625908096391885,-0.3852828779202398,No,True,False,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,20.0,4,-1.2645083665847778,-0.3879958391189575,0.36850954920408263,-0.0055000176786312305,-1.6330179157888605,-0.3824958214403263,No,False,True,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,20.0,4,-0.9013773202896118,-0.6518726348876953,0.7316405954992486,-0.269376813447369,-1.6330179157888605,-0.3824958214403263,No,True,True,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,20.0,3,-0.7413893342018127,-0.7417327165603638,0.8845187621900723,-0.356449838640124,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,20.0,1,-1.468017578125,-0.3413533866405487,0.16236797892266797,0.043169788477410154,-1.630385557047668,-0.38452317511795886,No,True,True,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,20.0,1,-1.3663893938064575,-0.3667326867580414,0.26399616324121045,0.017790488359917478,-1.630385557047668,-0.38452317511795886,No,True,True,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,20.0,1,-0.6007517576217651,-0.8511147499084473,1.0296337994259028,-0.4665915747904884,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
can be high definition,peach,'',Can peach be high definition?,No,random,20.0,1,-1.44455087184906,-0.323693186044693,0.1858346851986079,0.06082998907326587,-1.630385557047668,-0.38452317511795886,No,True,True,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,20.0,1,-0.6046023368835449,-0.855019211769104,1.025783220164123,-0.47049603665114514,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,20.0,1,-0.8584491610527039,-0.6088945865631104,0.7719363959949641,-0.2243714114451515,-1.630385557047668,-0.38452317511795886,No,False,True,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,20.0,2,-1.280517578125,-0.40590399503707886,0.34735651214917507,-0.01599887351705026,-1.627874090274175,-0.3899051215200286,No,True,True,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,20.0,1,-1.085060954093933,-0.4624204635620117,0.5453246029537349,-0.07789728844405286,-1.630385557047668,-0.38452317511795886,No,False,True,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,20.0,4,-2.6087183952331543,-0.10847600549459457,-0.9757004794442938,0.2740198159457317,-1.6330179157888605,-0.3824958214403263,No,True,False,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,20.0,1,-2.2807466983795166,-0.15695682168006897,-0.6503611413318486,0.2275663534378899,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,20.0,2,-1.1866955757141113,-0.4350893497467041,0.44117851456006374,-0.045184228226675505,-1.627874090274175,-0.3899051215200286,No,False,True,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,20.0,2,-1.092970371246338,-0.46827709674835205,0.5349037190278372,-0.07837197522832345,-1.627874090274175,-0.3899051215200286,No,False,True,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,20.0,1,-2.0615885257720947,-0.18304291367530823,-0.43120296872442676,0.20148026144265063,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,20.0,1,-1.6476140022277832,-0.27100110054016113,-0.017228445180115237,0.11352207457779773,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be locked,a spear,'',Can a spear be locked?,No,random,20.0,1,-1.538324236869812,-0.29061970114707947,0.09206132017785595,0.09390347397087939,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be long,a boat,'',Can a boat be long?,Yes,random,20.0,1,-1.0070017576217651,-0.5112830400466919,0.6233837994259028,-0.12675986492873303,-1.630385557047668,-0.38452317511795886,No,False,True,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,20.0,1,-1.1553665399551392,-0.40764907002449036,0.4750190170925288,-0.023125894906531497,-1.630385557047668,-0.38452317511795886,No,True,True,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,20.0,3,-1.6400270462036133,-0.2613794207572937,-0.014118949811728232,0.1239034571629461,-1.625908096391885,-0.3852828779202398,No,True,False,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,20.0,0,-0.8623804450035095,-0.6128556728363037,0.7553681755261052,-0.2242941218583534,-1.6177486205296148,-0.3885615509779503,No,False,True,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,20.0,2,-2.108631134033203,-0.23007197678089142,-0.48075704375902806,0.15983314473913718,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,20.0,4,-0.6552797555923462,-0.7808325886726379,0.9777381601965143,-0.39833676723231165,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,20.0,2,-1.6478350162506104,-0.2750243544578552,-0.019960925976435284,0.11488076706217337,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,20.0,3,-2.061873435974121,-0.18223901093006134,-0.43596533958223604,0.20304386699017846,-1.625908096391885,-0.3852828779202398,No,False,False,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,20.0,0,-1.5539376735687256,-0.30230793356895447,0.06381094696088918,0.08625361740899584,-1.6177486205296148,-0.3885615509779503,No,True,False,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,20.0,1,-0.671057939529419,-0.7964236736297607,0.959327617518249,-0.4119004985118019,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,20.0,3,-1.655470371246338,-0.2768871486186981,-0.02956227485445284,0.10839572930154168,-1.625908096391885,-0.3852828779202398,No,True,False,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,20.0,4,-1.1006147861480713,-0.4760550260543823,0.5324031296407892,-0.09355920461405604,-1.6330179157888605,-0.3824958214403263,No,False,True,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,20.0,2,-1.9366955757141113,-0.1860654205083847,-0.30882148543993626,0.2038397010116439,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,20.0,0,-0.6279321908950806,-0.8783511519432068,0.9898164296345342,-0.4897896009652565,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,20.0,1,-2.0774474143981934,-0.1998104602098465,-0.4470618573505254,0.18471271490811236,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,20.0,4,-0.5576273202896118,-0.9331077337265015,1.0753905954992486,-0.5506119122861752,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,20.0,0,-1.3741955757141113,-0.3785000741481781,0.24355304481550344,0.010061476829772209,-1.6177486205296148,-0.3885615509779503,No,True,True,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,20.0,3,-1.6556427478790283,-0.2828773856163025,-0.02973465148714327,0.1024054923039373,-1.625908096391885,-0.3852828779202398,No,True,False,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,20.0,4,-0.6671549081802368,-0.7925719618797302,0.9658630076086236,-0.41007614043940394,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,20.0,0,-1.8586310148239136,-0.23592908680438995,-0.2408823942942988,0.15263246417356036,-1.6177486205296148,-0.3885615509779503,No,True,False,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,20.0,2,-1.8506147861480713,-0.2230772078037262,-0.22274069587389622,0.1668279137163024,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,20.0,3,-0.9522552490234375,-0.5776593685150146,0.6736528473684475,-0.19237649059477485,-1.625908096391885,-0.3852828779202398,No,False,True,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,20.0,4,-1.1942716836929321,-0.4447552263736725,0.43874623209592833,-0.062259404933346196,-1.6330179157888605,-0.3824958214403263,No,True,True,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,20.0,4,-1.1162830591201782,-0.4897199869155884,0.5167348566686822,-0.10722416547526209,-1.6330179157888605,-0.3824958214403263,No,False,True,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,20.0,2,-1.56955087184906,-0.3198784291744232,0.05832321842511501,0.07002669234560538,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,20.0,0,-0.7412248849868774,-0.7416035532951355,0.8765237355427373,-0.3530420023171852,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,20.0,0,-1.9446810483932495,-0.197881281375885,-0.32693242786363474,0.1906802696020653,-1.6177486205296148,-0.3885615509779503,No,True,False,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,20.0,4,-0.737434983253479,-0.7378281354904175,0.8955829325353815,-0.3553323140500912,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,20.0,1,-0.5264357924461365,-1.0308579206466675,1.1039497646015315,-0.6463347455287086,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,20.0,2,-1.663369059562683,-0.2847864031791687,-0.03549496928850804,0.1051187183408599,-1.627874090274175,-0.3899051215200286,No,True,False,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,20.0,0,-0.8898574709892273,-0.6401593685150146,0.7278911495403875,-0.25159781753706434,-1.6177486205296148,-0.3885615509779503,No,False,True,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,20.0,1,-1.5461310148239136,-0.2984033524990082,0.08425454222375439,0.08611982261895068,-1.630385557047668,-0.38452317511795886,No,True,False,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,20.0,0,-1.4602547883987427,-0.3355484902858734,0.1574938321308721,0.053013060692076897,-1.6177486205296148,-0.3885615509779503,No,True,True,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,20.0,1,-0.7959491610527039,-0.6714236736297607,0.8344363959949641,-0.2869004985118019,-1.630385557047668,-0.38452317511795886,No,False,True,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,20.0,4,-0.8038893342018127,-0.6792032718658447,0.8291285815870477,-0.29670745042551844,-1.6330179157888605,-0.3824958214403263,No,False,True,True
