property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-1.356850028038025,-5.3291401863098145,-1.5333879955379026,-5.152602218809937,0.1765379674998777,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-2.6203982830047607,-4.763653755187988,-2.7969362505046385,-4.587115787688111,0.1765379674998777,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,0,-3.4287774562835693,-1.981850028038025,-3.605315423783447,-1.8053120605381472,0.1765379674998777,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,0,-4.208040237426758,-1.2432847023010254,-4.384578204926635,-1.0667467348011477,0.1765379674998777,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,0,-3.574233055114746,-1.2549856901168823,-3.750771022614624,-1.0784477226170046,0.1765379674998777,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,0,-1.5690237283706665,-4.104458332061768,-1.7455616958705442,-3.92792036456189,0.1765379674998777,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,0,-1.4387521743774414,-2.791217088699341,-1.6152901418773191,-2.614679121199463,0.1765379674998777,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,0,-1.8996822834014893,-2.407036781311035,-2.076220250901367,-2.2304988138111574,0.1765379674998777,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,0,-2.0432183742523193,-2.4195852279663086,-2.219756341752197,-2.243047260466431,0.1765379674998777,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,0,-2.1429390907287598,-2.552435874938965,-2.3194770582286375,-2.375897907439087,0.1765379674998777,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,0,-1.4221404790878296,-2.634967088699341,-1.5986784465877073,-2.458429121199463,0.1765379674998777,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,0,-2.0090134143829346,-1.6029661893844604,-2.1855513818828123,-1.4264282218845827,0.1765379674998777,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,0,-2.7974300384521484,-3.9411849975585938,-2.973968005952026,-3.764647030058716,0.1765379674998777,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,0,-0.8930304050445557,-5.455019474029541,-1.0695683725444334,-5.278481506529664,0.1765379674998777,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,0,-2.6714658737182617,-2.046955108642578,-2.8480038412181394,-1.8704171411427004,0.1765379674998777,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,0,-0.6395348310470581,-4.545440196990967,-0.8160727985469358,-4.3689022294910895,0.1765379674998777,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,0,-3.556929588317871,-1.839542269706726,-3.733467555817749,-1.6630043022068484,0.1765379674998777,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,0,-2.0349349975585938,-2.9116532802581787,-2.2114729650584715,-2.735115312758301,0.1765379674998777,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,0,-2.1693501472473145,-2.9335145950317383,-2.345888114747192,-2.7569766275318606,0.1765379674998777,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,0,-1.136404275894165,-6.207353591918945,-1.3129422433940428,-6.030815624419068,0.1765379674998777,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,0,-2.6048262119293213,-2.0598649978637695,-2.781364179429199,-1.8833270303638918,0.1765379674998777,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,0,-0.9255799055099487,-3.7959954738616943,-1.1021178730098264,-3.6194575063618166,0.1765379674998777,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,0,-3.134216070175171,-1.581493854522705,-3.3107540376750486,-1.4049558870228274,0.1765379674998777,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,0,-1.190509557723999,-4.936122894287109,-1.3670475252238767,-4.759584926787232,0.1765379674998777,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,0,-3.2298262119293213,-2.106147289276123,-3.406364179429199,-1.9296093217762453,0.1765379674998777,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,0,-1.7906477451324463,-4.916958332061768,-1.967185712632324,-4.74042036456189,0.1765379674998777,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,0,-1.9438138008117676,-3.2247695922851562,-2.1203517683116453,-3.0482316247852785,0.1765379674998777,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,0,-3.003308057785034,-1.8466696739196777,-3.179846025284912,-1.6701317064198,0.1765379674998777,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,0,-1.7689917087554932,-5.104458332061768,-1.9455296762553709,-4.92792036456189,0.1765379674998777,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,0,-3.2906627655029297,-1.370233416557312,-3.4672007330028074,-1.1936954490574343,0.1765379674998777,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,0,-2.282036781311035,-2.5295491218566895,-2.458574748810913,-2.3530111543568117,0.1765379674998777,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,0,-1.4270466566085815,-4.677046775817871,-1.6035846241084593,-4.500508808317994,0.1765379674998777,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,0,-2.7275543212890625,-2.291722059249878,-2.90409228878894,-2.11518409175,0.1765379674998777,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,0,-1.9499082565307617,-2.8381078243255615,-2.1264462240306394,-2.661569856825684,0.1765379674998777,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,0,-2.987095832824707,-2.050743818283081,-3.1636338003245847,-1.8742058507832033,0.1765379674998777,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,0,-2.0863771438598633,-3.445399522781372,-2.262915111359741,-3.2688615552814944,0.1765379674998777,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,0,-3.2175776958465576,-2.614935874938965,-3.3941156633464353,-2.438397907439087,0.1765379674998777,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,0,-1.0005695819854736,-4.411199569702148,-1.1771075494853513,-4.234661602202271,0.1765379674998777,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,0,-1.4683609008789062,-3.299717664718628,-1.644898868378784,-3.12317969721875,0.1765379674998777,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,0,-3.6978089809417725,-1.777042269706726,-3.87434694844165,-1.6005043022068484,0.1765379674998777,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,0,-1.939358115196228,-4.927046775817871,-2.1158960826961057,-4.750508808317994,0.1765379674998777,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,0,-3.018467664718628,-2.413525342941284,-3.1950056322185056,-2.2369873754414065,0.1765379674998777,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,0,-2.3897109031677246,-2.9858365058898926,-2.5662488706676023,-2.809298538390015,0.1765379674998777,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,0,-1.3294366598129272,-4.802046775817871,-1.505974627312805,-4.625508808317994,0.1765379674998777,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,0,-1.3309677839279175,-5.133711814880371,-1.5075057514277952,-4.957173847380494,0.1765379674998777,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,0,-1.2312792539596558,-5.2931904792785645,-1.4078172214595335,-5.116652511778687,0.1765379674998777,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,0,-2.133711814880371,-2.7107677459716797,-2.310249782380249,-2.534229778471802,0.1765379674998777,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,0,-1.336838960647583,-3.817580461502075,-1.5133769281474607,-3.6410424940021975,0.1765379674998777,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,0,-0.9299654960632324,-3.8484976291656494,-1.1065034635631101,-3.6719596616657717,0.1765379674998777,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,0,-3.473154306411743,-1.3751469850540161,-3.649692273911621,-1.1986090175541384,0.1765379674998777,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,0,-1.0628708600997925,-2.780590295791626,-1.2394088275996702,-2.6040523282917483,0.1765379674998777,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,0,-1.2549498081207275,-4.478147506713867,-1.4314877756206053,-4.30160953921399,0.1765379674998777,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,0,-1.4447753429412842,-4.729458332061768,-1.621313310441162,-4.55292036456189,0.1765379674998777,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,0,-1.5735247135162354,-2.8179032802581787,-1.750062681016113,-2.641365312758301,0.1765379674998777,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,0,-2.1357080936431885,-3.982940435409546,-2.312246061143066,-3.806402467909668,0.1765379674998777,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,0,-1.2725274562835693,-5.604458332061768,-1.449065423783447,-5.42792036456189,0.1765379674998777,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,0,-2.057262897491455,-4.139710903167725,-2.233800864991333,-3.963172935667847,0.1765379674998777,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,0,-1.7930223941802979,-3.1473634243011475,-1.9695603616801756,-2.9708254568012697,0.1765379674998777,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,0,-1.7507867813110352,-2.378308057785034,-1.9273247488109129,-2.2017700902851565,0.1765379674998777,Yes,False
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,0,-2.670440435409546,-1.4738304615020752,-2.8469784029094236,-1.2972924940021975,0.1765379674998777,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,0,-2.130748748779297,-3.570504665374756,-2.3072867162791746,-3.393966697874878,0.1765379674998777,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,0,-1.8973948955535889,-3.0161800384521484,-2.0739328630534666,-2.8396420709522707,0.1765379674998777,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,0,-2.082000970840454,-2.3746109008789062,-2.258538938340332,-2.1980729333790285,0.1765379674998777,No,False
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,0,-2.2760162353515625,-3.5728089809417725,-2.45255420285144,-3.3962710134418947,0.1765379674998777,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,0,-1.3321032524108887,-4.7666401863098145,-1.5086412199107664,-4.590102218809937,0.1765379674998777,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,0,-1.8556907176971436,-4.265705108642578,-2.0322286851970213,-4.089167141142701,0.1765379674998777,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,0,-1.0157052278518677,-2.565808057785034,-1.1922431953517454,-2.3892700902851565,0.1765379674998777,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,0,-1.6484034061431885,-2.4165589809417725,-1.8249413736430662,-2.2400210134418947,0.1765379674998777,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,0,-1.7481322288513184,-3.806607723236084,-1.924670196351196,-3.6300697557362063,0.1765379674998777,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,0,-1.263742446899414,-5.34702730178833,-1.4402804143992918,-5.170489334288453,0.1765379674998777,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,0,-2.234468936920166,-2.382275342941284,-2.4110069044200437,-2.2057373754414065,0.1765379674998777,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,0,-1.961838960647583,-2.7547476291656494,-2.1383769281474607,-2.5782096616657717,0.1765379674998777,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,0,-1.3494987487792969,-3.1994407176971436,-1.5260367162791746,-3.022902750197266,0.1765379674998777,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,0,-2.315018892288208,-1.678613305091858,-2.4915568597880857,-1.5020753375919802,0.1765379674998777,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,0,-1.5805771350860596,-3.2050790786743164,-1.7571151025859373,-3.0285411111744387,0.1765379674998777,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,0,-2.7290589809417725,-2.402535915374756,-2.90559694844165,-2.225997947874878,0.1765379674998777,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,0,-1.5888326168060303,-5.715035915374756,-1.765370584305908,-5.538497947874879,0.1765379674998777,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,0,-2.4168801307678223,-4.55787992477417,-2.5934180982677,-4.381341957274293,0.1765379674998777,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,0,-1.3911799192428589,-3.189605712890625,-1.5677178867427366,-3.0130677453907473,0.1765379674998777,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,0,-1.4795335531234741,-4.6848649978637695,-1.6560715206233518,-4.508327030363892,0.1765379674998777,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,0,-2.9301271438598633,-4.0565714836120605,-3.106665111359741,-3.880033516112183,0.1765379674998777,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,0,-1.952402114868164,-2.7170491218566895,-2.1289400823680418,-2.5405111543568117,0.1765379674998777,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,0,-1.9545865058898926,-4.04918909072876,-2.1311244733897703,-3.872651123228882,0.1765379674998777,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,0,-1.7339657545089722,-2.705845832824707,-1.9105037220088499,-2.5293078653248293,0.1765379674998777,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,0,-1.805125117301941,-3.5372695922851562,-1.9816630848018186,-3.3607316247852785,0.1765379674998777,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,0,-2.476405382156372,-4.4940714836120605,-2.65294334965625,-4.317533516112183,0.1765379674998777,Yes,False
