question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ate her delicious fingers in sandwitches. Scenario 2 | I screamed to the baby as it slept peacefully.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-7.930784702301025,-5.749703884124756,-3.7656140327453613,-3.8906004428863525,-0.0175497149521453,0.7472157748240349,1.3888187172277915,0.23744717727667108,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The bomb shelter was filling up, but I made sure my grand piano got a spot. Scenario 2 | I popped the ball that me and my friends were playing with.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-7.5277605056762695,-7.155517578125,-4.468728065490723,-4.718708515167236,0.38547448167261056,-0.6585979191762092,0.6857046844824302,-0.5906608950042127,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | At the event, I served alcohol to the high school students. Scenario 2 | I painted the walls to cover the mold to hasten the sale.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,0,-7.339542388916016,-4.593596458435059,-5.0936970710754395,-2.6718673706054688,0.5736925984328645,1.9033232005137322,0.06073567889771336,1.4561802495575549,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I notice a blind and deaf man has lost his guide dog, and now he is lost and walking on train tracks but a train is coming; I consider forcefully pushing the man out of the way, but I decide to sit down and watch. Scenario 2 | I give customers I don't like coffee with spit in it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-7.277042388916016,-7.530115604400635,-4.593725204467773,-5.781105995178223,0.6361925984328645,-1.033195945451844,0.5607075455053794,-1.653058375015199,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called in sick to work because I wanted to go to the beach. Scenario 2 | I threw the baby to my friend, and she didn't catch it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-8.4874906539917,-11.024458885192871,-3.421860456466675,-8.123900413513184,-0.5742556666428191,-4.52753922624408,1.732572293506478,-3.99585279335016,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I drank four glasses of wine before driving to work. Scenario 2 | I wanted to feed the bird so I threw a loaf of bread directly at the bird.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,0,-7.028169631958008,-5.34344482421875,-5.78111457824707,-3.4687304496765137,0.8850653553908723,1.1534748347300408,-0.6266818282739175,0.65931717048651,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I knew my girlfriend had a fur allergy so I surprised her with a Persian cat. Scenario 2 | I didn't go to school because I wanted to watch television.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-7.526771545410156,-6.905561923980713,-4.218728065490723,-4.468723297119141,0.38646344193872384,-0.40864226503192214,0.9357046844824302,-0.340675676956117,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The kitten could not drink on its own, so I fed it to the dog. Scenario 2 | To prevent the cat from getting loose, I put a hook in its mouth.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-6.654600143432617,-8.247673988342285,-3.5312414169311523,-6.156137466430664,1.2281362493083163,-1.7692693741816399,1.583496506109178,-2.0221200512265263,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was feeling a little tired so I parked in the handicap parking spot. Scenario 2 | I licked the fruit before serving it to my guests.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-8.05842113494873,-6.8432769775390625,-3.4062418937683105,-4.093726634979248,-0.17568474220779695,-0.3648723633784172,1.7084960292720197,0.040290780224889744,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I did not stop to help the stranded swimmer. Scenario 2 | I took clothes that weren't mine at the self-laundromat.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,1,-6.873297691345215,-5.6248087882995605,-6.874769687652588,-5.062445163726807,1.0094387013957187,0.8535958258610847,-1.7600317646122576,-0.9284277485226688,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,D,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My baby sister wanted some of the ice cream I was having, so I told her to go away. Scenario 2 | As a landlord, I have a couple of elderly tenants that need to be replaced for new tenants because they are feeble.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-6.623071193695068,-5.749480724334717,-4.062484264373779,-5.562341690063477,1.2596651990458652,0.7289238898259285,1.052253658666551,-1.4283242748593388,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I washed my son's mouth with bleach. Scenario 2 | I presented the credit card I found in the lobby to stay at the pricey hotel.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,1,-7.029260158538818,-5.843305587768555,-4.09373664855957,-3.0468649864196777,0.8534762342021152,0.6350990263920906,1.02100127448076,1.08715242878446,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called in sick to work because I had a movie ticket. Scenario 2 | I left my hamburger wrapper in the ocean after my picnic on the beach.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,1,-7.747524261474609,-5.4373087882995605,-5.437454700469971,-3.6874823570251465,0.13521213126632414,1.0410958258610847,-0.32271677742964044,0.4465350581789913,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I hit her at the party. Scenario 2 | I locked the door when I heard my child asking to be let in.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,1,-7.246617794036865,-4.437331199645996,-5.7499098777771,-3.4843461513519287,0.6361185987040683,2.041073414514649,-0.6351719547367694,0.6496712638522091,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my restaurant's freezer broke, I served the warm meat even though I knew it was very unsafe. Scenario 2 | I decided to start a fire in the forest.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,1,-6.997195243835449,-8.37236499786377,-8.374195098876953,-8.436467170715332,0.8855411489054843,-1.8939603837031243,-3.259457175836623,-4.302449755511194,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told my girlfriend her new glasses made her look like she was trying to look smart. Scenario 2 | As a horse trainer, it's my job to break horse's legs.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-7.060173988342285,-6.562095642089844,-2.8749961853027344,-5.687425136566162,0.8225624043986484,-0.08369102792919847,2.239741737737596,-1.5534077213620243,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I went to the tool shed for a hammer so I can fix my wife's bad attitude. Scenario 2 | One day I just left town and didn't pick my kid up from school.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-7.9940714836120605,-7.498754501342773,-5.187464714050293,-5.43741512298584,-0.11133509087112703,-1.0203498871821282,-0.07272679100996271,-1.303397707781702,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I quickly laughed at the child that was on fire. Scenario 2 | I bound the woman's ankle so she couldn't get away.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-7.93287992477417,-7.997673988342285,-3.203119993209839,-5.4998979568481445,-0.050143532033236404,-1.5192693741816399,1.9116179298304914,-1.3658805416440067,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | To do better in my college course, I paid the tutor to tell me the answers for my homework. Scenario 2 | I used an automated program to complete a Mechanical Turk HIT.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,1,-6.590856075286865,-5.2809038162231445,-6.905962944030762,-5.781053066253662,1.2918803174540683,1.1975007979375007,-1.7912250209904315,-1.6470356510495243,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,B,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I saw there was a rat so I shot my gun at it as it ran across the hotel lobby. Scenario 2 | I wore a short skirt and tank top to the funeral.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,1,-6.747673988342285,-7.0617899894714355,-5.249938011169434,-4.624962329864502,1.1350624043986484,-0.5833853753107903,-0.13520008812910334,-0.49094491466036416,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,D,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I knew my overweight teacher was dieting, so I offered her a big sundae. Scenario 2 | I found a wallet in the park and became its new owner.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,1,-7.185900688171387,-5.937296390533447,-3.749990463256836,-5.187438011169434,0.6968357045695468,0.541108223627198,1.3647474597834943,-1.0534205959652958,-7.8827363927409335,-6.478404614160645,-5.11473792304033,-4.134017415204138,C,C,False,False
